,Date,AveragePrice,Total Volume,year,region,type
454,2015-04-05,1.27,751812.42,2015,Chicago,conventional
455,2015-03-29,1.22,757271.96,2015,Chicago,conventional
456,2015-03-22,1.21,799946.53,2015,Chicago,conventional
457,2015-03-15,1.09,827010.39,2015,Chicago,conventional
458,2015-03-08,1.18,772997.09,2015,Chicago,conventional
459,2015-03-01,1.09,863391.73,2015,Chicago,conventional
460,2015-02-22,1.18,773078.09,2015,Chicago,conventional
461,2015-02-15,1.17,726401.24,2015,Chicago,conventional
462,2015-02-08,1.13,729325.61,2015,Chicago,conventional
463,2015-02-01,0.91,1133491.66,2015,Chicago,conventional
464,2015-01-25,1.22,745439.17,2015,Chicago,conventional
465,2015-01-18,1.14,797741.43,2015,Chicago,conventional
466,2015-01-11,1.15,802874.94,2015,Chicago,conventional
467,2015-01-04,1.11,783068.03,2015,Chicago,conventional
468,2015-12-27,0.87,162993.77,2015,CincinnatiDayton,conventional
469,2015-12-20,0.85,175425.57,2015,CincinnatiDayton,conventional
470,2015-12-13,0.79,207386.27,2015,CincinnatiDayton,conventional
471,2015-12-06,0.83,207513.04,2015,CincinnatiDayton,conventional
472,2015-11-29,0.88,141356.34,2015,CincinnatiDayton,conventional
473,2015-11-22,0.89,174892.99,2015,CincinnatiDayton,conventional
474,2015-11-15,0.88,193723.22,2015,CincinnatiDayton,conventional
475,2015-11-08,0.87,239070.13,2015,CincinnatiDayton,conventional
476,2015-11-01,0.93,254760.33,2015,CincinnatiDayton,conventional
477,2015-10-25,1.01,203681.71,2015,CincinnatiDayton,conventional
478,2015-10-18,0.98,186044.56,2015,CincinnatiDayton,conventional
479,2015-10-11,0.91,213527.77,2015,CincinnatiDayton,conventional
480,2015-10-04,0.93,235243.88,2015,CincinnatiDayton,conventional
481,2015-09-27,1.08,202012.62,2015,CincinnatiDayton,conventional
482,2015-09-20,1.05,210445.12,2015,CincinnatiDayton,conventional
483,2015-09-13,1.05,216548.9,2015,CincinnatiDayton,conventional
484,2015-09-06,1.02,232157.91,2015,CincinnatiDayton,conventional
485,2015-08-30,1.01,234132.09,2015,CincinnatiDayton,conventional
486,2015-08-23,1.05,208608.84,2015,CincinnatiDayton,conventional
487,2015-08-16,1.01,234349.47,2015,CincinnatiDayton,conventional
488,2015-08-09,1.08,214374.41,2015,CincinnatiDayton,conventional
489,2015-08-02,1.09,206121.36,2015,CincinnatiDayton,conventional
490,2015-07-26,1.03,216611.18,2015,CincinnatiDayton,conventional
491,2015-07-19,1.06,223479.02,2015,CincinnatiDayton,conventional
492,2015-07-12,1.03,218170.8,2015,CincinnatiDayton,conventional
493,2015-07-05,1.03,250626.33,2015,CincinnatiDayton,conventional
494,2015-06-28,1.01,225165.84,2015,CincinnatiDayton,conventional
495,2015-06-21,1.02,243012.2,2015,CincinnatiDayton,conventional
496,2015-06-14,1.05,229363.51,2015,CincinnatiDayton,conventional
497,2015-06-07,1.07,234981.67,2015,CincinnatiDayton,conventional
498,2015-05-31,1.06,222382.69,2015,CincinnatiDayton,conventional
499,2015-05-24,1.1,222390.09,2015,CincinnatiDayton,conventional
500,2015-05-17,1.04,234579.34,2015,CincinnatiDayton,conventional
501,2015-05-10,1.06,259598.76,2015,CincinnatiDayton,conventional
502,2015-05-03,1.08,238140.96,2015,CincinnatiDayton,conventional
503,2015-04-26,1.06,214469.51,2015,CincinnatiDayton,conventional
504,2015-04-19,1.02,226978.72,2015,CincinnatiDayton,conventional
505,2015-04-12,1.02,188937.83,2015,CincinnatiDayton,conventional
506,2015-04-05,1.06,196168.6,2015,CincinnatiDayton,conventional
507,2015-03-29,0.95,198365.16,2015,CincinnatiDayton,conventional
508,2015-03-22,0.98,212719.94,2015,CincinnatiDayton,conventional
509,2015-03-15,0.94,196008.57,2015,CincinnatiDayton,conventional
510,2015-03-08,0.87,219110.81,2015,CincinnatiDayton,conventional
511,2015-03-01,0.89,226951.64,2015,CincinnatiDayton,conventional
512,2015-02-22,0.93,183072.02,2015,CincinnatiDayton,conventional
513,2015-02-15,0.94,169950.37,2015,CincinnatiDayton,conventional
514,2015-02-08,0.93,186617.2,2015,CincinnatiDayton,conventional
515,2015-02-01,0.86,300905.18,2015,CincinnatiDayton,conventional
516,2015-01-25,0.93,213554.45,2015,CincinnatiDayton,conventional
517,2015-01-18,0.93,175681.09,2015,CincinnatiDayton,conventional
518,2015-01-11,0.92,201392.27,2015,CincinnatiDayton,conventional
519,2015-01-04,0.88,228569.58,2015,CincinnatiDayton,conventional
520,2015-12-27,0.99,107565.04,2015,Columbus,conventional
521,2015-12-20,1.03,117393.22,2015,Columbus,conventional
522,2015-12-13,1.03,124617.07,2015,Columbus,conventional
523,2015-12-06,0.99,137195.59,2015,Columbus,conventional
524,2015-11-29,1.03,97235.6,2015,Columbus,conventional
525,2015-11-22,1.04,115089.62,2015,Columbus,conventional
526,2015-11-15,0.99,117462.94,2015,Columbus,conventional
527,2015-11-08,0.95,152084.79,2015,Columbus,conventional
528,2015-11-01,0.99,135237.01,2015,Columbus,conventional
529,2015-10-25,1.04,119210.27,2015,Columbus,conventional
530,2015-10-18,0.98,137773.84,2015,Columbus,conventional
531,2015-10-11,0.9,145305.65,2015,Columbus,conventional
532,2015-10-04,0.93,134326.53,2015,Columbus,conventional
533,2015-09-27,1.02,137298.77,2015,Columbus,conventional
534,2015-09-20,1.0,165068.86,2015,Columbus,conventional
535,2015-09-13,1.02,169025.14,2015,Columbus,conventional
536,2015-09-06,1.04,144563.15,2015,Columbus,conventional
537,2015-08-30,1.03,147230.76,2015,Columbus,conventional
538,2015-08-23,1.08,130920.97,2015,Columbus,conventional
539,2015-08-16,1.03,155881.73,2015,Columbus,conventional
540,2015-08-09,1.0,167387.9,2015,Columbus,conventional
541,2015-08-02,1.05,148597.91,2015,Columbus,conventional
542,2015-07-26,1.02,159846.2,2015,Columbus,conventional
543,2015-07-19,1.05,159137.17,2015,Columbus,conventional
544,2015-07-12,1.04,143992.91,2015,Columbus,conventional
545,2015-07-05,0.98,173370.68,2015,Columbus,conventional
546,2015-06-28,0.94,159970.54,2015,Columbus,conventional
547,2015-06-21,0.99,164161.25,2015,Columbus,conventional
548,2015-06-14,1.01,171353.59,2015,Columbus,conventional
549,2015-06-07,1.03,187983.88,2015,Columbus,conventional
550,2015-05-31,1.1,143985.96,2015,Columbus,conventional
551,2015-05-24,1.01,171879.57,2015,Columbus,conventional
552,2015-05-17,1.0,180511.78,2015,Columbus,conventional
553,2015-05-10,1.1,162802.65,2015,Columbus,conventional
554,2015-05-03,0.99,176737.77,2015,Columbus,conventional
555,2015-04-26,1.02,161438.17,2015,Columbus,conventional
556,2015-04-19,1.0,172913.44,2015,Columbus,conventional
557,2015-04-12,1.07,129397.39,2015,Columbus,conventional
558,2015-04-05,1.09,126109.82,2015,Columbus,conventional
559,2015-03-29,0.96,139065.31,2015,Columbus,conventional
560,2015-03-22,0.94,182625.49,2015,Columbus,conventional
561,2015-03-15,1.01,149884.1,2015,Columbus,conventional
562,2015-03-08,0.95,141281.56,2015,Columbus,conventional
563,2015-03-01,1.03,136795.35,2015,Columbus,conventional
564,2015-02-22,1.09,114280.87,2015,Columbus,conventional
565,2015-02-15,1.05,106663.68,2015,Columbus,conventional
566,2015-02-08,0.96,128078.27,2015,Columbus,conventional
567,2015-02-01,0.87,216653.06,2015,Columbus,conventional
568,2015-01-25,1.08,116995.68,2015,Columbus,conventional
569,2015-01-18,1.02,116450.21,2015,Columbus,conventional
570,2015-01-11,0.97,125742.48,2015,Columbus,conventional
571,2015-01-04,0.89,158638.04,2015,Columbus,conventional
572,2015-12-27,0.8,1020390.64,2015,DallasFtWorth,conventional
573,2015-12-20,0.82,928051.16,2015,DallasFtWorth,conventional
574,2015-12-13,0.79,980891.18,2015,DallasFtWorth,conventional
575,2015-12-06,0.74,1054849.97,2015,DallasFtWorth,conventional
576,2015-11-29,0.8,839818.87,2015,DallasFtWorth,conventional
577,2015-11-22,0.78,885067.49,2015,DallasFtWorth,conventional
578,2015-11-15,0.71,1040439.71,2015,DallasFtWorth,conventional
579,2015-11-08,0.8,977717.36,2015,DallasFtWorth,conventional
580,2015-11-01,0.78,1114177.66,2015,DallasFtWorth,conventional
581,2015-10-25,0.86,1010394.81,2015,DallasFtWorth,conventional
582,2015-10-18,0.83,992983.76,2015,DallasFtWorth,conventional
583,2015-10-11,0.81,1100679.15,2015,DallasFtWorth,conventional
584,2015-10-04,0.82,1104602.14,2015,DallasFtWorth,conventional
585,2015-09-27,0.84,1063583.86,2015,DallasFtWorth,conventional
586,2015-09-20,0.77,1155212.67,2015,DallasFtWorth,conventional
587,2015-09-13,0.86,1212585.41,2015,DallasFtWorth,conventional
588,2015-09-06,0.84,1270739.69,2015,DallasFtWorth,conventional
589,2015-08-30,0.82,1101680.91,2015,DallasFtWorth,conventional
590,2015-08-23,0.85,1120172.03,2015,DallasFtWorth,conventional
591,2015-08-16,0.88,1122668.33,2015,DallasFtWorth,conventional
592,2015-08-09,0.85,1124259.51,2015,DallasFtWorth,conventional
593,2015-08-02,0.87,1067498.21,2015,DallasFtWorth,conventional
594,2015-07-26,0.8,1191310.92,2015,DallasFtWorth,conventional
595,2015-07-19,0.82,1186878.88,2015,DallasFtWorth,conventional
596,2015-07-12,0.82,1144448.23,2015,DallasFtWorth,conventional
597,2015-07-05,0.83,1320696.13,2015,DallasFtWorth,conventional
598,2015-06-28,0.77,1203553.98,2015,DallasFtWorth,conventional
599,2015-06-21,0.75,1283503.44,2015,DallasFtWorth,conventional
600,2015-06-14,0.65,1508750.45,2015,DallasFtWorth,conventional
601,2015-06-07,0.73,1255575.78,2015,DallasFtWorth,conventional
602,2015-05-31,0.68,1377670.81,2015,DallasFtWorth,conventional
603,2015-05-24,0.81,1184131.34,2015,DallasFtWorth,conventional
604,2015-05-17,0.73,1219398.43,2015,DallasFtWorth,conventional
605,2015-05-10,0.75,1298826.19,2015,DallasFtWorth,conventional
606,2015-05-03,0.77,1282852.08,2015,DallasFtWorth,conventional
607,2015-04-26,0.81,1102639.51,2015,DallasFtWorth,conventional
608,2015-04-19,0.8,1137811.87,2015,DallasFtWorth,conventional
609,2015-04-12,0.72,1266899.55,2015,DallasFtWorth,conventional
610,2015-04-05,0.77,1324348.89,2015,DallasFtWorth,conventional
611,2015-03-29,0.79,1164808.22,2015,DallasFtWorth,conventional
612,2015-03-22,0.67,1333424.37,2015,DallasFtWorth,conventional
613,2015-03-15,0.72,1211158.55,2015,DallasFtWorth,conventional
614,2015-03-08,0.75,1218684.28,2015,DallasFtWorth,conventional
615,2015-03-01,0.82,1144032.03,2015,DallasFtWorth,conventional
616,2015-02-22,0.8,1116600.76,2015,DallasFtWorth,conventional
617,2015-02-15,0.77,1020856.87,2015,DallasFtWorth,conventional
618,2015-02-08,0.67,1207167.54,2015,DallasFtWorth,conventional
619,2015-02-01,0.68,1391089.32,2015,DallasFtWorth,conventional
620,2015-01-25,0.8,1008295.47,2015,DallasFtWorth,conventional
621,2015-01-18,0.76,1091677.29,2015,DallasFtWorth,conventional
622,2015-01-11,0.76,1128693.04,2015,DallasFtWorth,conventional
623,2015-01-04,0.74,1086363.97,2015,DallasFtWorth,conventional
624,2015-12-27,0.98,625475.1,2015,Denver,conventional
625,2015-12-20,1.05,528944.54,2015,Denver,conventional
626,2015-12-13,0.83,741702.5,2015,Denver,conventional
627,2015-12-06,0.76,838225.19,2015,Denver,conventional
628,2015-11-29,1.12,429109.64,2015,Denver,conventional
629,2015-11-22,0.85,724865.72,2015,Denver,conventional
630,2015-11-15,0.82,925618.09,2015,Denver,conventional
631,2015-11-08,0.93,690633.88,2015,Denver,conventional
632,2015-11-01,0.82,831994.43,2015,Denver,conventional
633,2015-10-25,0.93,735206.51,2015,Denver,conventional
634,2015-10-18,0.87,805437.95,2015,Denver,conventional
635,2015-10-11,0.9,775976.51,2015,Denver,conventional
636,2015-10-04,1.02,678935.84,2015,Denver,conventional
637,2015-09-27,0.97,694871.74,2015,Denver,conventional
638,2015-09-20,0.98,760083.16,2015,Denver,conventional
639,2015-09-13,1.01,735436.91,2015,Denver,conventional
640,2015-09-06,1.09,729046.74,2015,Denver,conventional
641,2015-08-30,1.14,721703.83,2015,Denver,conventional
642,2015-08-23,1.2,598195.03,2015,Denver,conventional
643,2015-08-16,1.17,648148.15,2015,Denver,conventional
644,2015-08-09,1.09,669377.04,2015,Denver,conventional
645,2015-08-02,1.05,727916.83,2015,Denver,conventional
646,2015-07-26,1.18,703672.69,2015,Denver,conventional
647,2015-07-19,1.1,857872.86,2015,Denver,conventional
648,2015-07-12,1.18,738933.68,2015,Denver,conventional
649,2015-07-05,1.19,736913.15,2015,Denver,conventional
650,2015-06-28,1.2,696697.65,2015,Denver,conventional
651,2015-06-21,1.16,730826.79,2015,Denver,conventional
652,2015-06-14,1.16,743005.75,2015,Denver,conventional
653,2015-06-07,1.11,782886.63,2015,Denver,conventional
654,2015-05-31,1.26,600377.94,2015,Denver,conventional
655,2015-05-24,1.16,657593.22,2015,Denver,conventional
656,2015-05-17,1.21,592588.01,2015,Denver,conventional
657,2015-05-10,1.08,735145.02,2015,Denver,conventional
658,2015-05-03,1.01,781496.4,2015,Denver,conventional
659,2015-04-26,1.19,620827.49,2015,Denver,conventional
660,2015-04-19,1.08,797021.22,2015,Denver,conventional
661,2015-04-12,1.05,858680.51,2015,Denver,conventional
662,2015-04-05,1.19,645727.95,2015,Denver,conventional
663,2015-03-29,1.11,627546.3,2015,Denver,conventional
664,2015-03-22,1.15,603112.11,2015,Denver,conventional
665,2015-03-15,1.03,662131.8,2015,Denver,conventional
666,2015-03-08,1.03,719792.51,2015,Denver,conventional
667,2015-03-01,1.03,670820.5,2015,Denver,conventional
668,2015-02-22,1.0,899302.8,2015,Denver,conventional
669,2015-02-15,1.12,629074.28,2015,Denver,conventional
670,2015-02-08,0.95,766576.39,2015,Denver,conventional
671,2015-02-01,0.93,990211.57,2015,Denver,conventional
672,2015-01-25,1.02,695658.81,2015,Denver,conventional
673,2015-01-18,0.99,808194.41,2015,Denver,conventional
674,2015-01-11,1.09,666579.35,2015,Denver,conventional
675,2015-01-04,0.99,668086.0,2015,Denver,conventional
676,2015-12-27,1.08,255499.7,2015,Detroit,conventional
677,2015-12-20,1.1,250436.24,2015,Detroit,conventional
678,2015-12-13,1.05,275587.85,2015,Detroit,conventional
679,2015-12-06,0.98,339797.19,2015,Detroit,conventional
680,2015-11-29,1.11,228427.08,2015,Detroit,conventional
681,2015-11-22,1.09,270529.34,2015,Detroit,conventional
682,2015-11-15,1.1,248933.35,2015,Detroit,conventional
683,2015-11-08,1.03,343645.67,2015,Detroit,conventional
684,2015-11-01,1.04,340746.59,2015,Detroit,conventional
685,2015-10-25,1.17,251336.74,2015,Detroit,conventional
686,2015-10-18,0.97,358143.26,2015,Detroit,conventional
687,2015-10-11,0.99,362400.65,2015,Detroit,conventional
688,2015-10-04,1.1,286400.89,2015,Detroit,conventional
689,2015-09-27,1.17,257472.31,2015,Detroit,conventional
690,2015-09-20,1.0,373545.23,2015,Detroit,conventional
691,2015-09-13,1.03,401472.63,2015,Detroit,conventional
692,2015-09-06,1.09,336982.39,2015,Detroit,conventional
693,2015-08-30,0.96,422762.9,2015,Detroit,conventional
694,2015-08-23,1.11,267968.5,2015,Detroit,conventional
695,2015-08-16,0.97,400251.59,2015,Detroit,conventional
696,2015-08-09,1.07,341289.98,2015,Detroit,conventional
697,2015-08-02,1.04,364735.69,2015,Detroit,conventional
698,2015-07-26,0.99,326233.8,2015,Detroit,conventional
699,2015-07-19,1.04,370830.93,2015,Detroit,conventional
700,2015-07-12,1.02,310049.5,2015,Detroit,conventional
701,2015-07-05,1.06,373691.57,2015,Detroit,conventional
702,2015-06-28,1.0,329753.61,2015,Detroit,conventional
703,2015-06-21,0.97,424580.52,2015,Detroit,conventional
704,2015-06-14,1.04,372413.5,2015,Detroit,conventional
705,2015-06-07,0.97,447813.52,2015,Detroit,conventional
706,2015-05-31,1.09,324400.67,2015,Detroit,conventional
707,2015-05-24,1.03,373245.43,2015,Detroit,conventional
708,2015-05-17,0.95,495155.82,2015,Detroit,conventional
709,2015-05-10,1.11,360917.96,2015,Detroit,conventional
710,2015-05-03,1.06,374659.88,2015,Detroit,conventional
711,2015-04-26,1.01,361243.2,2015,Detroit,conventional
712,2015-04-19,0.96,468643.05,2015,Detroit,conventional
713,2015-04-12,1.02,271182.01,2015,Detroit,conventional
714,2015-04-05,1.11,295385.41,2015,Detroit,conventional
715,2015-03-29,0.97,304048.16,2015,Detroit,conventional
716,2015-03-22,0.97,455372.43,2015,Detroit,conventional
717,2015-03-15,1.13,254974.87,2015,Detroit,conventional
718,2015-03-08,1.01,278695.29,2015,Detroit,conventional
719,2015-03-01,0.97,397899.56,2015,Detroit,conventional
720,2015-02-22,1.15,250888.8,2015,Detroit,conventional
721,2015-02-15,1.16,255597.63,2015,Detroit,conventional
722,2015-02-08,1.11,268195.87,2015,Detroit,conventional
723,2015-02-01,0.92,539750.77,2015,Detroit,conventional
724,2015-01-25,1.19,277325.29,2015,Detroit,conventional
725,2015-01-18,1.1,291788.43,2015,Detroit,conventional
726,2015-01-11,1.08,332165.05,2015,Detroit,conventional
727,2015-01-04,1.01,369694.27,2015,Detroit,conventional
728,2015-12-27,1.13,147713.85,2015,GrandRapids,conventional
729,2015-12-20,1.13,126262.26,2015,GrandRapids,conventional
730,2015-12-13,1.24,117645.69,2015,GrandRapids,conventional
731,2015-12-06,0.93,217174.66,2015,GrandRapids,conventional
732,2015-11-29,1.12,120552.43,2015,GrandRapids,conventional
733,2015-11-22,1.11,140981.22,2015,GrandRapids,conventional
734,2015-11-15,1.2,129448.75,2015,GrandRapids,conventional
735,2015-11-08,0.93,198257.69,2015,GrandRapids,conventional
736,2015-11-01,0.91,205592.1,2015,GrandRapids,conventional
737,2015-10-25,1.14,134921.44,2015,GrandRapids,conventional
738,2015-10-18,0.94,184806.99,2015,GrandRapids,conventional
739,2015-10-11,0.97,198769.54,2015,GrandRapids,conventional
740,2015-10-04,0.99,160322.48,2015,GrandRapids,conventional
741,2015-09-27,1.15,137849.61,2015,GrandRapids,conventional
742,2015-09-20,0.88,244696.01,2015,GrandRapids,conventional
743,2015-09-13,0.95,219380.93,2015,GrandRapids,conventional
744,2015-09-06,1.09,170309.3,2015,GrandRapids,conventional
745,2015-08-30,0.91,226898.73,2015,GrandRapids,conventional
746,2015-08-23,1.28,128681.94,2015,GrandRapids,conventional
747,2015-08-16,0.89,268902.14,2015,GrandRapids,conventional
748,2015-08-09,1.08,186733.16,2015,GrandRapids,conventional
749,2015-08-02,1.05,184067.49,2015,GrandRapids,conventional
750,2015-07-26,1.12,153868.79,2015,GrandRapids,conventional
751,2015-07-19,1.05,215736.47,2015,GrandRapids,conventional
752,2015-07-12,1.19,153112.84,2015,GrandRapids,conventional
753,2015-07-05,1.16,202842.97,2015,GrandRapids,conventional
754,2015-06-28,1.1,155972.38,2015,GrandRapids,conventional
755,2015-06-21,0.96,265555.66,2015,GrandRapids,conventional
756,2015-06-14,1.07,197387.76,2015,GrandRapids,conventional
757,2015-06-07,1.14,212599.11,2015,GrandRapids,conventional
758,2015-05-31,1.31,167907.51,2015,GrandRapids,conventional
759,2015-05-24,1.3,158917.21,2015,GrandRapids,conventional
760,2015-05-17,0.97,277502.12,2015,GrandRapids,conventional
761,2015-05-10,1.36,159642.82,2015,GrandRapids,conventional
762,2015-05-03,1.06,238550.81,2015,GrandRapids,conventional
763,2015-04-26,1.09,189609.49,2015,GrandRapids,conventional
764,2015-04-19,0.93,310672.4,2015,GrandRapids,conventional
765,2015-04-12,1.13,147494.24,2015,GrandRapids,conventional
766,2015-04-05,1.22,157721.54,2015,GrandRapids,conventional
767,2015-03-29,1.11,149631.24,2015,GrandRapids,conventional
768,2015-03-22,0.91,311876.75,2015,GrandRapids,conventional
769,2015-03-15,1.35,123895.07,2015,GrandRapids,conventional
