AnoCalendario;DataArquivamento;DataAbertura;CodigoRegiao;Regiao;UF;strRazaoSocial;strNomeFantasia;Tipo;NumeroCNPJ;RadicalCNPJ;RazaoSocialRFB;NomeFantasiaRFB;CNAEPrincipal;DescCNAEPrincipal;Atendida;CodigoAssunto;DescricaoAssunto;CodigoProblema;DescricaoProblema;SexoConsumidor;FaixaEtariaConsumidor;CEPConsumidor
2020;2020-12-09 10:39:11.000;2020-11-09 10:42:48.000;03;Sudeste;MG;AMAZON SERVIÇOS DE VAREJO DO BRASIL LTDA;AMAZON.COM.BR;1;15436940000103;15436940;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA.;AMAZON.COM.BR;4647802;COMÉRCIO ATACADISTA DE LIVROS, JORNAIS E OUTRAS PUBLICAÇÕES;S;90;Acessório Para Vestuário ( Bolsa, Cinto, Chapéu, guarda-chuva, Jóia, Bijuteria, Luva, Etc. );2617;Não entrega/demora na entrega do produto;M;entre 51 a 60 anos;36280000
2020;2020-08-18 13:09:30.000;2018-08-27 13:50:56.000;03;Sudeste;MG;AUTOGERAIS DIST. DE VEICULOS LTDA;AUTO GERAIS;1;3963959000110;03963959;AUTOGERAIS DISTRIBUIDORA DE VEICULOS LTDA;AUTOMINEIRA;4511101;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS;N;129;Carro Nacional Zero ( Montadora );2530;Produto com vício;F;mais de 70 anos;37502710
2020;2020-12-04 14:34:09.000;2019-12-12 10:35:09.000;03;Sudeste;MG;TAM LINHAS AEREAS S/A.;LATAM AIRLINES BRASIL;1;2012862000160;02012862;TAM LINHAS AEREAS S/A.;;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;N;276;Agências e Operadoras de viagens (pacotes turísticos);5034;Serviço não concluído /Fornecimento parcial;F;entre 31 a 40 anos;37502270
2020;2020-02-27 13:42:01.000;2019-12-13 15:07:08.000;03;Sudeste;MG;TELEMAR NORTE LESTE S/A;OI;1;NULL;NULL;TELEMAR NORTE LESTE S/A;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 61 a 70 anos;37500095
2020;2020-08-14 14:40:55.000;2020-02-27 15:25:34.000;03;Sudeste;ES;BRENO LITIG DE SOUZA;PADARIA MONAZITA;1;33932323000172;33932323;NULL;NULL;NULL;NULL;N;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);5123;Serviço em desacordo com norma/lei;N;Nao Informada;29146520
2020;2020-07-15 11:13:29.000;2020-06-15 09:35:44.000;03;Sudeste;ES;PANASONIC DO BRASIL LTDA;PANASONIC;1;4403408000165;04403408;PANASONIC DO BRASIL LIMITADA;;2640000;FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO;S;94;Geladeira e Freezer;2495;Produto com vício;F;entre 31 a 40 anos;29900000
2020;2020-12-22 14:02:22.000;2020-12-03 14:58:42.000;03;Sudeste;ES;SUPERMERCADO TIGRE EIRELI;SUPERMERCADO TIGRE - BARÃO;1;37608443000170;37608443;NULL;NULL;NULL;NULL;N;2;Supermercado ( Paes e Outros Produtos Feitos na Panificadora do Supermercado, Verduras, Frutas e Legumes In Natura, Carnes Cruas e Peixes Frescos do;250;Má prestação de serviço (recusa, mau atendimento, sonegação de mercadoria, venda casada, entrega diferente do pedido);N;Nao Informada;70333900
2020;2020-12-16 08:04:51.000;2020-11-30 14:37:02.000;03;Sudeste;ES;BRUNO PINTOR VALIM;NULL;0;11886321752;NULL;NULL;NULL;NULL;NULL;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 21 a 30 anos;29400000
2020;2020-05-18 10:33:02.000;2020-04-27 08:49:55.000;03;Sudeste;MG;PROMIL PROMOTORA DE VENDAS;AGIBANK ITAÚNA;1;9093910025630;09093910;NULL;NULL;NULL;NULL;S;63;Financeira;6793;SAC - Qualidade do atendimento (atendente despreparado, problemas com a transferência da chamada, veiculação de mensagem publicitária);N;Nao Informada;35680022
2020;2020-12-03 14:34:26.000;2020-01-02 08:25:34.000;03;Sudeste;SP;LUIZACRED SA SOC DE CRED, FINAN E INVESTIMENTO;NULL;1;2206577000180;02206577;LUIZACRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;N;54;Cartão de Crédito;1117;Cobrança indevida.;F;entre 41 a 50 anos;13212575
2020;2020-12-29 08:34:08.000;2020-11-09 12:30:51.000;03;Sudeste;SP;BANCO C6 CONSIGNADO S.A.;FICSA;1;61348538000186;61348538;BANCO FICSA S/A.;FICSA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;76;Outros Contratos;6938;Crédito Consignado;M;entre 61 a 70 anos;13215231
2020;2020-12-02 11:35:45.000;2020-08-10 10:36:32.000;02;Nordeste;CE;COMPANHIA ENERGÉTICA DO CEARÁ;ENEL (NOME ANTERIOR: COELCE);1;7047251000170;07047251;COMPANHIA ENERGETICA DO CEARA;COELCE;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;S;185;Energia Elétrica;3744;Cobrança indevida/abusiva;M;entre 31 a 40 anos;61910000
2020;2020-03-04 16:30:49.000;2020-01-20 15:42:03.000;03;Sudeste;MG;MAGAZINE LUIZA S/A;MAGAZINE LUIZA S/A;1;47960950044927;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;54;Cartão de Crédito;1596;Venda casada;F;mais de 70 anos;35012240
2020;2020-12-09 13:48:42.000;2020-02-17 10:02:46.000;03;Sudeste;MG;EBAZAR.COM.BR. LTDA.;MERCADO LIVRE;1;3007331000141;03007331;EBAZAR.COM.BR. LTDA;EBAZAR.COM.BR;7490104;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;S;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);2616;Não entrega/demora na entrega do produto;M;entre 41 a 50 anos;31070022
2020;2020-10-15 11:35:54.000;2020-03-10 15:42:50.000;03;Sudeste;MG;ARTHUR LUNDGREN TECIDOS S.A;CASAS PERNAMBUCANAS;1;61099834000190;61099834;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;CASAS PERNAMBUCANAS;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;S;54;Cartão de Crédito;1117;Cobrança indevida.;F;entre 51 a 60 anos;37501583
2020;2020-10-15 11:35:54.000;2020-03-10 15:42:50.000;03;Sudeste;MG;ARTHUR LUNDGREN TECIDOS S. A.;CASAS PERNAMBUCANAS;1;61099834040737;61099834;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;CASAS PERNAMBUCANAS;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;54;Cartão de Crédito;1117;Cobrança indevida.;F;entre 51 a 60 anos;37501583
2020;2020-12-02 11:57:50.000;2020-10-05 12:50:41.000;03;Sudeste;MG;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;1;47960950000121;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;124;Móveis (outros);2588;Produto entregue diferente do pedido;F;entre 31 a 40 anos;NULL
2020;2020-07-13 09:25:06.000;2020-05-06 08:53:02.000;02;Nordeste;RN;BANCO BRADESCO S.A.;BRADESCO AG. NATAL EST UNIF;1;60746948032154;60746948;BANCO BRADESCO SA;BRADESCO AG. NATAL EST UNIF;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;63;Financeira;1099;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 41 a 50 anos;59080060
2020;2020-01-08 14:27:23.000;2019-11-07 11:29:29.000;03;Sudeste;SP;CLARO S/A;CLARO / EMBRATEL / CLARO TV / NET;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;N;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3844;Contrato - Rescisão/alteração unilateral;F;entre 31 a 40 anos;13203630
2020;2020-12-29 08:34:20.000;2020-11-12 12:08:49.000;03;Sudeste;SP;ITAÚ UNIBANCO S/A;BANCO ITAÚ/BANCO UNIBANCO/CITIBANK;1;60701190000104;60701190;ITAU UNIBANCO S.A.;EST UNIF;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1089;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 41 a 50 anos;13209011
2020;2020-12-03 14:33:33.000;2020-03-03 10:38:02.000;03;Sudeste;SP;J.C. FELIVEL DISTRIBUIDORA DE VEÍCULOS LTDA;FELIVEL;1;10425021000102;10425021;J.C. FELIVEL DISTRIBUIDORA DE VEICULOS LTDA;;4511102;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS USADOS;S;131;Carro Usado;2532;Produto com vício;M;entre 41 a 50 anos;13203560
2020;2020-12-03 14:30:36.000;2019-11-11 10:19:54.000;03;Sudeste;SP;CLARO S/A;CLARO / EMBRATEL / CLARO TV / NET;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;N;76;Outros Contratos;1139;Cobrança indevida.;M;entre 61 a 70 anos;13212421
2020;2020-01-08 14:24:54.000;2019-09-13 11:36:22.000;03;Sudeste;SP;CLARO S/A;CLARO / EMBRATEL / CLARO TV / NET;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;N;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5514;Venda/Oferta/publicidade enganosa.;F;entre 51 a 60 anos;13209700
2020;2020-01-08 14:25:02.000;2019-09-18 10:28:47.000;03;Sudeste;SP;CLARO S/A;CLARO / EMBRATEL / CLARO TV / NET;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;N;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5472;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;F;entre 41 a 50 anos;13208240
2020;2020-10-05 11:36:28.000;2020-09-02 11:24:52.000;03;Sudeste;ES;AOC - ENVISION INDUSTRIA DE PRODUTOS ELETR. LTDA;AOC - ENVISION INDUSTRIA DE PRODUTOS ELETR. LTDA;1;4176689000322;04176689;ENVISION INDUSTRIA DE PRODUTOS ELETRONICOS LTDA;;2621300;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA;N;96;Televisão / Vídeo Cassete / Filmadora / Video-Laser;2497;Produto com vício;F;entre 31 a 40 anos;29927000
2020;2020-12-29 08:34:20.000;2020-11-12 09:04:59.000;03;Sudeste;SP;BANCO ITAU CONSIGNADO S/A;BANCO ITAU CONSIGNADO S/A;1;33885724000119;33885724;BANCO ITAU BMG CONSIGNADO S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6109;Transação Eletrônica Não Reconhecida;F;entre 61 a 70 anos;13212846
2020;2020-01-08 14:25:32.000;2019-09-25 13:53:27.000;03;Sudeste;SP;BANCO J. SAFRA S/A;BANCO J. SAFRA S/A;1;3017677000120;03017677;BANCO J. SAFRA S.A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;63;Financeira;1178;Calculo de prestação/taxa de juros;M;entre 41 a 50 anos;13212562
2020;2020-12-29 08:33:17.000;2020-11-05 09:03:07.000;03;Sudeste;SP;BANCO ITAU CONSIGNADO S/A;BANCO ITAU CONSIGNADO S/A;1;33885724000119;33885724;BANCO ITAU BMG CONSIGNADO S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1062;Envio de produto ou serviço sem previa solicitação;F;entre 61 a 70 anos;13214610
2020;2020-03-12 15:41:35.000;2020-01-07 12:17:57.000;03;Sudeste;SP;CAIXA ECONÔMICA FEDERAL - CEF;CEF MATRIZ;1;360305000104;00360305;CAIXA ECONOMICA FEDERAL;CEF MATRIZ;6423900;CAIXAS ECONÔMICAS;N;54;Cartão de Crédito;6056;Lançamento Não Reconhecido na Fatura;F;entre 41 a 50 anos;13206650
2020;2020-01-08 14:25:53.000;2019-10-07 11:00:16.000;03;Sudeste;SP;BANCO CBSS S.A.;IBICARD / BANCO DIGIO;1;27098060000145;27098060;BANKPAR ARRENDAMENTO MERCANTIL S.A.;;6440900;ARRENDAMENTO MERCANTIL;S;63;Financeira;1178;Calculo de prestação/taxa de juros;M;entre 61 a 70 anos;NULL
2020;2020-01-17 16:38:18.000;2019-11-08 13:04:58.000;03;Sudeste;MG;CEMIG DISTRIBUIÇÃO S.A;CEMIG;1;6981180000116;06981180;CEMIG DISTRIBUICAO S.A;CEMIG D;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;N;185;Energia Elétrica;3744;Cobrança indevida/abusiva;F;entre 41 a 50 anos;37975000
2020;2020-08-12 11:54:03.000;2020-01-17 11:43:33.000;03;Sudeste;MG;CLINICA ODONTOLÓGICA SERRAT LTDA;NULL;1;14731706000138;14731706;CLINICA ODONTOLOGICA SERRAT LTDA;CLINICA GOU ITAJUBA;8630504;ATIVIDADE ODONTOLÓGICA COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS;S;199;Convênio de Assistência Médica / Odontológica;3924;Outros problemas com contratos de saúde (Não cobertura, abrangência, reembolso);F;entre 21 a 30 anos;37504050
2020;2020-03-12 16:18:46.000;2019-10-11 10:33:56.000;03;Sudeste;MG;ROGERIO DA SILVA ROCHA 42407043839;ROBOTECH ROBORICA EDUCACIONAL;1;33025822000186;33025822;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;5730;Contrato - Rescisão/alteração unilateral;F;Nao Informada;36400240
2020;2020-12-03 14:33:33.000;2020-03-03 10:03:29.000;03;Sudeste;SP;CONNECT GUN COMERCIO, IMPORTACAO E SERVICOS EIRELI;NULL;1;30805641000184;30805641;NULL;NULL;NULL;NULL;S;141;Outros Produtos Importados;3171;Desistência de compra (cancelamento de compra);M;entre 41 a 50 anos;13203560
2020;2020-12-03 14:32:40.000;2020-02-03 16:00:24.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;N;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 51 a 60 anos;13212600
2020;2020-12-03 14:32:05.000;2020-01-16 08:22:18.000;03;Sudeste;SP;BANCO DO BRASIL S/A;NULL;1;191;00000000;BANCO DO BRASIL SA;DIRECAO GERAL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1222;Calculo de prestação em atraso;M;entre 61 a 70 anos;13209390
2020;2020-03-12 15:40:01.000;2019-11-04 11:38:06.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 61 a 70 anos;13212484
2020;2020-12-03 14:34:11.000;2020-10-26 09:59:53.000;03;Sudeste;SP;SKY BRASIL SERVIÇOS LTDA;SKY;1;72820822000120;72820822;SKY BRASIL SERVICOS LTDA;SKY;6143400;OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE;S;259;TV Por Assinatura ( Cabo, Satélite, Etc. );4943;Vicio de qualidade (mal executado, inadequado, impróprio);M;mais de 70 anos;13211771
2020;2020-03-12 15:39:55.000;2019-10-31 09:12:27.000;03;Sudeste;SP;ASSOCIAÇÃO BRASILEIRA DOS SERVIDORES PUBLICOS;ABSP - FORTALEZA;1;7508538000150;07508538;ASSOCIACAO BRASILEIRA DOS SERVIDORES PUBLICOS - ABSP;ABSP;9430800;ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS;S;76;Outros Contratos;1139;Cobrança indevida.;M;entre 61 a 70 anos;13218681
2020;2020-03-12 15:40:19.000;2019-11-12 13:18:58.000;03;Sudeste;SP;ENSINO UNIVERSITÁRIO CURSOS E TREINAMENTOS LTDA;NULL;1;27996414000179;27996414;NULL;NULL;NULL;NULL;S;236;Cursos Livres Outros;7115;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);F;entre 31 a 40 anos;13216410
2020;2020-01-08 14:25:58.000;2019-10-09 09:02:41.000;03;Sudeste;SP;ALEGRIA TURISMO;NULL;1;29561179000138;29561179;NULL;NULL;NULL;NULL;N;276;Agências e Operadoras de viagens (pacotes turísticos);5399;Cobrança indevida/abusiva;F;entre 41 a 50 anos;13208056
2020;2020-12-03 14:34:18.000;2020-01-08 13:13:21.000;03;Sudeste;SP;LUIZACRED SA SOC DE CRED, FINAN E INVESTIMENTO;NULL;1;2206577000180;02206577;LUIZACRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;S;54;Cartão de Crédito;6862;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;entre 61 a 70 anos;13202610
2020;2020-01-17 09:50:57.000;2019-12-19 13:26:52.000;02;Nordeste;RN;LATAM AIRLINES GROUP S.A.;TAM LINHAS AÉREAS;1;33937681000178;33937681;LAN AIRLINES S/A;LAN AIRLINES;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;N;276;Agências e Operadoras de viagens (pacotes turísticos);5399;Cobrança indevida/abusiva;F;entre 31 a 40 anos;59090315
2020;2020-03-03 14:15:40.000;2020-01-30 10:33:50.000;03;Sudeste;ES;ACBZ IMPORTACAO E COMERCIO LTDA;ASUS;1;9509531000189;09509531;ACBZ IMPORTACAO E COMERCIO LTDA.;;4651601;COMÉRCIO ATACADISTA DE EQUIPAMENTOS DE INFORMÁTICA;S;102;Microcomputador / Produtos de Informática;2503;Produto com vício;F;entre 21 a 30 anos;29216760
2020;2020-01-08 14:23:27.000;2019-08-23 12:07:50.000;03;Sudeste;SP;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;CORREIOS;1;34028316710151;34028316;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;ECT DIRETORIA REGIONAL DE SAO PAULO INTERIOR;5310501;ATIVIDADES DO CORREIO NACIONAL;N;76;Outros Contratos;1139;Cobrança indevida.;M;entre 61 a 70 anos;13201700
2020;2020-12-03 14:30:21.000;2019-10-29 09:45:40.000;03;Sudeste;SP;UNIMED DE JUNDIAI COOPERATIVA DE TRABALHO MEDICO;UNIMED DE JUNDIAI;1;56727134000163;56727134;UNIMED DE JUNDIAI COOPERATIVA DE TRABALHO MEDICO;UNIMED DE JUNDIAI;6550200;PLANOS DE SAÚDE;N;199;Convênio de Assistência Médica / Odontológica;3924;Outros problemas com contratos de saúde (Não cobertura, abrangência, reembolso);M;entre 61 a 70 anos;13212210
2020;2020-01-08 14:24:30.000;2019-09-10 09:50:02.000;03;Sudeste;SP;CLARO S/A;CLARO / EMBRATEL / CLARO TV / NET;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3647;Serviço não concluído /Fornecimento parcial;M;mais de 70 anos;13209190
2020;2020-12-03 14:32:48.000;2020-02-07 14:19:43.000;03;Sudeste;SP;BLUE GROUP PARTICIPAÇOES E COM. ELET. LTDA;MARABRAZ.COM.BR;1;20857131000105;20857131;NULL;NULL;NULL;NULL;S;100;Colchão;2627;Não entrega/demora na entrega do produto;F;entre 31 a 40 anos;13202141
2020;2020-12-03 14:31:57.000;2020-01-10 14:37:37.000;03;Sudeste;SP;BANCO BRADESCO CARTÕES S/A;BRAD. CARTÕES/AMERICAN EXPRESS/CARTÕES CASAS BAHIA;1;59438325000101;59438325;BANCO BRADESCO CARTOES S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;54;Cartão de Crédito;1090;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 51 a 60 anos;13212210
2020;2020-03-12 15:41:42.000;2020-01-09 14:51:22.000;03;Sudeste;SP;AYMORE CREDITO FINANCIAMENTO E INVESTIMENTO S/A;NULL;1;7707650000110;07707650;AYMORE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;AYMORE CFI;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;N;282;Seguro;5889;Não pagamento de indenização;M;entre 51 a 60 anos;13218867
2020;2020-01-08 14:23:21.000;2019-08-20 16:20:16.000;03;Sudeste;SP;ALFAMATH ODONTOLOGIA LTDA - ORTHOPRIDE;ORTHOPRIDE;1;28210404000129;28210404;NULL;NULL;NULL;NULL;N;212;Profissional Liberal - Dentista;3937;Outros problemas com contratos de saúde (Não cobertura, abrangência, reembolso);F;entre 31 a 40 anos;13214366
2020;2020-01-08 14:25:02.000;2019-09-16 11:19:07.000;03;Sudeste;SP;CELULAR EXPRESS;NULL;1;32987717000165;32987717;NULL;NULL;NULL;NULL;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );2317;Garantia (Abrangência, cobertura, etc.);M;entre 41 a 50 anos;13212741
2020;2020-01-08 14:25:09.000;2019-09-19 14:57:43.000;03;Sudeste;SP;CNOVA COMERCIO ELETRONICO S.A.;PONTOFRIO/CASASBAHIA/EXTRA/BARATEIRO.COM.BR;1;7170938000107;07170938;BRUXELAS EMPREENDIMENTOS E PARTICIPACOES S/A;;6462000;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS;N;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 21 a 30 anos;13202281
2020;2020-12-03 14:39:34.000;2019-12-11 09:53:05.000;03;Sudeste;SP;CONSTRUDECOR S/A;DICICO;1;3439316006707;03439316;CONSTRUDECOR S/A;DICICO HOME CENTER DA CONSTRUCAO;4744099;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL;N;87;Material de Construção (areia, cimento, tijolo, pregos, lajes, blocos, etc.);2488;Produto com vício;M;entre 61 a 70 anos;13215650
2020;2020-01-08 14:24:42.000;2019-09-10 11:10:59.000;03;Sudeste;SP;BANCO CSF S/A;CARTÃO CARREFOUR / BANCO CARREFOUR;1;8357240000150;08357240;BANCO CSF S/A;;6431000;BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL;N;55;Cartão de Loja;1091;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 21 a 30 anos;13214641
2020;2020-12-03 14:32:51.000;2020-02-11 11:04:22.000;03;Sudeste;SP;CREDZ ADMINSTRADORA DE CARTÕES LTDA;NULL;1;12109247000120;12109247;CREDZ ADMINISTRADORA DE CARTOES LTDA.;;6613400;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO;N;54;Cartão de Crédito;1090;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 21 a 30 anos;13202600
2020;2020-12-03 14:33:00.000;2020-02-13 10:50:21.000;03;Sudeste;SP;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;NULL;1;8279191000184;08279191;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;;6512000;SEGUROS NÃO-VIDA;N;68;Seguro Residencial;1823;Não pagamento de indenização (seguros em geral);M;entre 61 a 70 anos;13205360
2020;2020-01-08 14:22:47.000;2019-05-30 14:25:50.000;03;Sudeste;SP;DELACORTE´S TOUR AGENCIA DE VIAGENS LTDA-ME;DELACORTE´S;1;21302403000165;21302403;NULL;NULL;NULL;NULL;N;276;Agências e Operadoras de viagens (pacotes turísticos);5760;Contrato - Rescisão/alteração unilateral;F;entre 41 a 50 anos;13201670
2020;2020-12-03 14:33:33.000;2020-03-03 09:21:00.000;03;Sudeste;SP;BANCO CSF S/A;CARTÃO CARREFOUR / BANCO CARREFOUR;1;8357240000150;08357240;BANCO CSF S/A;;6431000;BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL;N;54;Cartão de Crédito;6083;Antecipação de Financiamento;M;entre 61 a 70 anos;13209460
2020;2020-01-08 14:22:47.000;2019-05-30 14:25:50.000;03;Sudeste;SP;CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S/A;CVC.COM.BR;1;10760260000119;10760260;CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.;;7911200;AGÊNCIAS DE VIAGENS;N;276;Agências e Operadoras de viagens (pacotes turísticos);5760;Contrato - Rescisão/alteração unilateral;F;entre 41 a 50 anos;13201670
2020;2020-11-27 14:20:34.000;2020-01-28 12:29:07.000;03;Sudeste;SP;AULIK INDUSTRIA E COMERCIO LTDA;LENOXX SOUND;1;5256426000124;05256426;AULIK INDUSTRIA E COMERCIO LTDA;;2640000;FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO;S;95;Aparelho de Som ( Gravador, 3x1, CD );2496;Produto com vício;M;entre 31 a 40 anos;15085030
2020;2020-12-03 14:31:10.000;2019-11-28 10:45:38.000;03;Sudeste;SP;A.A.C. COMÉRCIO VAREJISTA E TREINAMENTOS EIRELI ME;BRASIL TREINA JUNDIAÍ ENSINO;1;25354918000160;25354918;NULL;NULL;NULL;NULL;N;76;Outros Contratos;1139;Cobrança indevida.;F;entre 41 a 50 anos;13214190
2020;2020-03-12 15:40:59.000;2019-12-04 08:26:57.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3768;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;F;mais de 70 anos;13215792
2020;2020-02-13 10:28:19.000;2019-09-19 13:19:50.000;03;Sudeste;SP;BANCO DO BRASIL S.A;NULL;1;191;00000000;BANCO DO BRASIL SA;DIRECAO GERAL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;69;Outros Seguros;1132;Cobrança indevida.;M;mais de 70 anos;14850000
2020;2020-01-08 14:25:16.000;2019-09-20 14:28:15.000;03;Sudeste;SP;CALEGON E SILVA CURSOS LTDA ME;IDEAL CURSOS;1;13843626000101;13843626;CALEGON E SILVA CURSOS LTDA - ME;IDEAL CURSOS;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;N;234;Curso de Informática;5449;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;F;entre 31 a 40 anos;13212502
2020;2020-01-08 14:26:55.000;2019-10-30 10:06:31.000;03;Sudeste;SP;BANCO BMG S.A.;NULL;1;61186680000174;61186680;BANCO BMG SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;54;Cartão de Crédito;1117;Cobrança indevida.;M;entre 51 a 60 anos;13212583
